ProductKey,Product_Name,Brand,Color,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,Subcategory,CategoryKey,Category
974,"A. Datum Slim Digital Camera M180 Pink","A. Datum",Pink,6806,14800,401,"Digital Cameras",4,"Cameras and camcorders"
975,"A. Datum Ultra Compact Digital Camera M190 Pink","A. Datum",Pink,7588,16500,401,"Digital Cameras",4,"Cameras and camcorders"
976,"A. Datum All in One Digital Camera M200 Pink","A. Datum",Pink,8645,18800,401,"Digital Cameras",4,"Cameras and camcorders"
977,"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink","A. Datum",Pink,8879,26800,401,"Digital Cameras",4,"Cameras and camcorders"
978,"A. Datum Super-zoom Digital Camera X300 Pink","A. Datum",Pink,9608,29000,401,"Digital Cameras",4,"Cameras and camcorders"
979,"A. Datum Consumer Digital Camera E100 Pink","A. Datum",Pink,14326,28100,401,"Digital Cameras",4,"Cameras and camcorders"
980,"A. Datum Consumer Digital Camera M300 Pink","A. Datum",Pink,8484,18450,401,"Digital Cameras",4,"Cameras and camcorders"
981,"A. Datum Advanced Digital Camera M300 Pink","A. Datum",Pink,8668,18850,401,"Digital Cameras",4,"Cameras and camcorders"
982,"A. Datum Bridge Digital Camera M300 Pink","A. Datum",Pink,8595,18690,401,"Digital Cameras",4,"Cameras and camcorders"
983,"A. Datum SLR-like Digital Camera M400 Pink","A. Datum",Pink,9055,19690,401,"Digital Cameras",4,"Cameras and camcorders"
984,"A. Datum Point Shoot Digital Camera M500 Pink","A. Datum",Pink,9105,19800,401,"Digital Cameras",4,"Cameras and camcorders"
985,"A. Datum Full Frame Digital Camera X300 Pink","A. Datum",Pink,7653,23100,401,"Digital Cameras",4,"Cameras and camcorders"
986,"A. Datum Compact Digital Camera M200 Silver","A. Datum",Silver,5932,12900,401,"Digital Cameras",4,"Cameras and camcorders"
987,"A. Datum Rangefinder Digital Camera X200 Silver","A. Datum",Silver,6626,20000,401,"Digital Cameras",4,"Cameras and camcorders"
988,"A. Datum Slim Digital Camera M180 Silver","A. Datum",Silver,6806,14800,401,"Digital Cameras",4,"Cameras and camcorders"
989,"A. Datum Ultra Compact Digital Camera M190 Silver","A. Datum",Silver,7588,16500,401,"Digital Cameras",4,"Cameras and camcorders"
990,"A. Datum All in One Digital Camera M200 Silver","A. Datum",Silver,8645,18800,401,"Digital Cameras",4,"Cameras and camcorders"
991,"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver","A. Datum",Silver,8879,26800,401,"Digital Cameras",4,"Cameras and camcorders"
992,"A. Datum Super-zoom Digital Camera X300 Silver","A. Datum",Silver,9608,29000,401,"Digital Cameras",4,"Cameras and camcorders"
993,"A. Datum Consumer Digital Camera E100 Silver","A. Datum",Silver,14326,28100,401,"Digital Cameras",4,"Cameras and camcorders"
994,"A. Datum Consumer Digital Camera M300 Silver","A. Datum",Silver,8484,18450,401,"Digital Cameras",4,"Cameras and camcorders"
995,"A. Datum Advanced Digital Camera M300 Silver","A. Datum",Silver,8668,18850,401,"Digital Cameras",4,"Cameras and camcorders"
996,"A. Datum Bridge Digital Camera M300 Silver","A. Datum",Silver,8595,18690,401,"Digital Cameras",4,"Cameras and camcorders"
997,"A. Datum SLR-like Digital Camera M400 Silver","A. Datum",Silver,9055,19690,401,"Digital Cameras",4,"Cameras and camcorders"
998,"A. Datum Point Shoot Digital Camera M500 Silver","A. Datum",Silver,9105,19800,401,"Digital Cameras",4,"Cameras and camcorders"
999,"A. Datum Full Frame Digital Camera X300 Silver","A. Datum",Silver,7653,23100,401,"Digital Cameras",4,"Cameras and camcorders"
1000,"A. Datum Compact Digital Camera M200 Orange","A. Datum",Orange,5932,12900,401,"Digital Cameras",4,"Cameras and camcorders"
